Log of Bounding Box Areas for Each Frame
--------------------------------------------------
Frame 295, Class: erc_75, Conf: 0.98, Box: (170.2001495361328, 104.306396484375), (380.32012939453125, 388.0341796875), Area: 59616.88 pixels^2
Frame 296, Class: erc_75, Conf: 0.98, Box: (170.239501953125, 102.22955322265625), (379.61346435546875, 388.2607421875), Area: 59887.48 pixels^2
Frame 297, Class: erc_75, Conf: 0.98, Box: (170.374755859375, 103.42578125), (379.5369873046875, 388.521484375), Area: 59631.25 pixels^2
Frame 298, Class: erc_75, Conf: 0.97, Box: (170.18771362304688, 102.76287841796875), (379.9913635253906, 388.3087463378906), Area: 59908.57 pixels^2
Frame 299, Class: erc_75, Conf: 0.97, Box: (170.3022003173828, 101.08218383789062), (380.42633056640625, 388.2885437011719), Area: 60348.99 pixels^2
Frame 300, Class: erc_75, Conf: 0.98, Box: (170.133544921875, 101.91366577148438), (378.716064453125, 387.8376770019531), Area: 59638.75 pixels^2
Frame 301, Class: erc_75, Conf: 0.98, Box: (170.0330810546875, 101.85604858398438), (379.77557373046875, 388.2791442871094), Area: 60075.09 pixels^2
Frame 302, Class: erc_75, Conf: 0.98, Box: (169.7034912109375, 101.236083984375), (378.6041259765625, 388.6858215332031), Area: 60048.43 pixels^2
Frame 303, Class: erc_75, Conf: 0.98, Box: (169.87890625, 101.53289794921875), (379.041748046875, 388.42120361328125), Area: 60006.38 pixels^2
Frame 304, Class: erc_75, Conf: 0.98, Box: (170.08160400390625, 101.60980224609375), (378.8902587890625, 388.3465270996094), Area: 59873.11 pixels^2
Frame 305, Class: erc_75, Conf: 0.98, Box: (169.9452362060547, 103.28781127929688), (380.08819580078125, 388.4036865234375), Area: 59915.09 pixels^2
Frame 306, Class: erc_75, Conf: 0.98, Box: (170.1050567626953, 102.50811767578125), (381.63934326171875, 388.35833740234375), Area: 60467.12 pixels^2
Frame 307, Class: erc_75, Conf: 0.98, Box: (170.11407470703125, 102.18087768554688), (379.8687744140625, 388.531005859375), Area: 60063.29 pixels^2
Frame 308, Class: erc_75, Conf: 0.98, Box: (169.93096923828125, 101.0609130859375), (380.4093017578125, 388.3857116699219), Area: 60475.64 pixels^2
Frame 309, Class: erc_75, Conf: 0.98, Box: (169.9005126953125, 102.36395263671875), (381.35784912109375, 388.46453857421875), Area: 60498.07 pixels^2
Frame 310, Class: erc_75, Conf: 0.98, Box: (170.0486297607422, 101.38711547851562), (380.75555419921875, 388.6186828613281), Area: 60521.68 pixels^2
Frame 311, Class: erc_75, Conf: 0.98, Box: (170.08499145507812, 102.638427734375), (379.7315368652344, 388.50689697265625), Area: 59931.34 pixels^2
Frame 312, Class: erc_75, Conf: 0.98, Box: (170.27061462402344, 101.86959838867188), (379.4033203125, 388.4316101074219), Area: 59929.49 pixels^2
Frame 313, Class: erc_75, Conf: 0.98, Box: (170.5377960205078, 102.92486572265625), (379.29205322265625, 388.21820068359375), Area: 59556.20 pixels^2
Frame 314, Class: erc_75, Conf: 0.98, Box: (170.1767578125, 102.68173217773438), (379.637939453125, 388.5684814453125), Area: 59882.18 pixels^2
Frame 315, Class: erc_75, Conf: 0.98, Box: (170.49066162109375, 102.44973754882812), (379.28375244140625, 388.5306396484375), Area: 59731.71 pixels^2
Frame 316, Class: erc_75, Conf: 0.98, Box: (170.36993408203125, 103.221923828125), (379.4931640625, 388.522216796875), Area: 59662.92 pixels^2
Frame 317, Class: erc_75, Conf: 0.98, Box: (170.38800048828125, 101.80062866210938), (379.40753173828125, 388.53955078125), Area: 59934.04 pixels^2
Frame 318, Class: erc_75, Conf: 0.97, Box: (170.45010375976562, 100.06683349609375), (379.3468322753906, 388.03192138671875), Area: 60154.96 pixels^2
Frame 319, Class: erc_75, Conf: 0.98, Box: (170.30859375, 102.5570068359375), (380.1478271484375, 388.5500183105469), Area: 60012.55 pixels^2
Frame 320, Class: erc_75, Conf: 0.98, Box: (170.57296752929688, 102.77340698242188), (380.2977600097656, 388.6773986816406), Area: 59961.16 pixels^2
Frame 321, Class: erc_75, Conf: 0.98, Box: (170.51019287109375, 102.04541015625), (379.746337890625, 388.452392578125), Area: 59926.69 pixels^2
Frame 322, Class: erc_75, Conf: 0.98, Box: (170.56922912597656, 100.7535400390625), (380.48681640625, 388.198486328125), Area: 60339.75 pixels^2
Frame 323, Class: erc_75, Conf: 0.98, Box: (170.73268127441406, 101.13632202148438), (378.155029296875, 388.53070068359375), Area: 59612.02 pixels^2
Frame 324, Class: erc_75, Conf: 0.97, Box: (170.1063995361328, 98.929443359375), (380.40020751953125, 388.89111328125), Area: 60977.14 pixels^2
Frame 325, Class: erc_75, Conf: 0.97, Box: (170.4104766845703, 100.23779296875), (378.30377197265625, 388.5098876953125), Area: 59929.84 pixels^2
Frame 326, Class: erc_75, Conf: 0.98, Box: (170.3144073486328, 99.3096923828125), (376.35186767578125, 388.90081787109375), Area: 59666.62 pixels^2
Frame 327, Class: erc_75, Conf: 0.98, Box: (169.69195556640625, 100.88900756835938), (378.73345947265625, 388.6060791015625), Area: 60144.81 pixels^2
Frame 328, Class: erc_75, Conf: 0.98, Box: (170.093017578125, 100.16506958007812), (378.9786376953125, 388.2535095214844), Area: 60177.53 pixels^2
Frame 329, Class: erc_75, Conf: 0.98, Box: (169.73214721679688, 100.62335205078125), (378.3089294433594, 388.56353759765625), Area: 60057.64 pixels^2
Frame 330, Class: erc_75, Conf: 0.98, Box: (170.13987731933594, 98.4820556640625), (378.59228515625, 386.87139892578125), Area: 60115.45 pixels^2
Frame 331, Class: erc_75, Conf: 0.98, Box: (169.8965301513672, 95.0174560546875), (377.67596435546875, 385.9345397949219), Area: 60446.59 pixels^2
Frame 332, Class: erc_75, Conf: 0.98, Box: (169.82147216796875, 92.70779418945312), (377.85198974609375, 384.7671203613281), Area: 60757.25 pixels^2
Frame 333, Class: erc_75, Conf: 0.98, Box: (170.039794921875, 90.8724365234375), (378.8974609375, 383.3851318359375), Area: 61093.52 pixels^2
Frame 334, Class: erc_75, Conf: 0.98, Box: (169.91763305664062, 89.72756958007812), (378.8319396972656, 380.518310546875), Area: 60750.35 pixels^2
Frame 335, Class: erc_75, Conf: 0.99, Box: (169.82479858398438, 87.28872680664062), (377.5880432128906, 375.6055908203125), Area: 59901.65 pixels^2
Frame 336, Class: erc_75, Conf: 0.99, Box: (169.58853149414062, 83.5047607421875), (378.8371887207031, 370.2272644042969), Area: 59996.30 pixels^2
Frame 337, Class: erc_75, Conf: 0.99, Box: (169.8301239013672, 78.44717407226562), (378.52532958984375, 365.96539306640625), Area: 60003.68 pixels^2
Frame 338, Class: erc_75, Conf: 0.99, Box: (169.7056884765625, 73.73724365234375), (378.0255126953125, 359.29241943359375), Area: 59486.80 pixels^2
Frame 339, Class: erc_75, Conf: 0.98, Box: (170.34405517578125, 66.04177856445312), (378.66546630859375, 352.5198059082031), Area: 59679.51 pixels^2
Frame 340, Class: erc_75, Conf: 0.98, Box: (170.30014038085938, 59.080780029296875), (379.9194030761719, 347.7670593261719), Area: 60514.20 pixels^2
Frame 341, Class: erc_75, Conf: 0.99, Box: (169.61019897460938, 53.643798828125), (378.2023620605469, 337.67999267578125), Area: 59247.72 pixels^2
Frame 342, Class: erc_75, Conf: 0.99, Box: (170.09002685546875, 36.55242919921875), (376.93609619140625, 327.30120849609375), Area: 60140.24 pixels^2
Frame 343, Class: erc_75, Conf: 0.98, Box: (170.40733337402344, 34.45416259765625), (382.2679443359375, 320.10498046875), Area: 60518.16 pixels^2
Frame 344, Class: erc_75, Conf: 0.98, Box: (170.46389770507812, 26.985504150390625), (381.9537658691406, 311.18096923828125), Area: 60104.46 pixels^2
Frame 345, Class: erc_75, Conf: 0.98, Box: (170.13246154785156, 14.87603759765625), (380.1260986328125, 297.9532470703125), Area: 59444.41 pixels^2
Frame 346, Class: erc_75, Conf: 0.98, Box: (170.59507751464844, 3.3388671875), (380.9853515625, 288.94732666015625), Area: 60089.24 pixels^2
Frame 347, Class: erc_75, Conf: 0.98, Box: (170.5071563720703, 0.676055908203125), (380.86517333984375, 280.0595703125), Area: 58770.56 pixels^2
Frame 348, Class: erc_75, Conf: 0.99, Box: (170.9281463623047, 0.387451171875), (377.89898681640625, 266.49652099609375), Area: 55076.82 pixels^2
Frame 349, Class: erc_75, Conf: 0.97, Box: (170.8961944580078, 0.236724853515625), (379.74139404296875, 257.4812316894531), Area: 53724.28 pixels^2
Frame 350, Class: erc_75, Conf: 0.97, Box: (171.43284606933594, 0.07666015625), (380.2266845703125, 246.4427490234375), Area: 51439.72 pixels^2
Frame 351, Class: erc_75, Conf: 0.98, Box: (171.01295471191406, 0.5898590087890625), (382.5628662109375, 232.76766967773438), Area: 49117.20 pixels^2
Frame 352, Class: erc_75, Conf: 0.97, Box: (172.0078125, 0.0), (381.32476806640625, 223.955078125), Area: 46877.59 pixels^2
Frame 353, Class: erc_75, Conf: 0.97, Box: (173.06195068359375, 0.0), (383.98272705078125, 211.0699005126953), Area: 44519.03 pixels^2
Frame 354, Class: erc_75, Conf: 0.84, Box: (174.31777954101562, 0.0), (376.8385314941406, 197.04583740234375), Area: 39905.87 pixels^2
Frame 355, Class: erc_75, Conf: 0.94, Box: (175.1191864013672, 0.0), (376.32672119140625, 188.21249389648438), Area: 37869.77 pixels^2
Frame 356, Class: erc_75, Conf: 0.78, Box: (175.06222534179688, 0.0), (386.5402526855469, 178.16116333007812), Area: 37677.17 pixels^2
Frame 357, Class: erc_75, Conf: 0.87, Box: (175.51699829101562, 0.0), (380.9689025878906, 163.05487060546875), Area: 33499.93 pixels^2
Frame 358, Class: erc_75, Conf: 0.71, Box: (175.45472717285156, 0.03619384765625), (375.0189208984375, 151.94192504882812), Area: 30314.95 pixels^2
Frame 359, Class: erc_75, Conf: 0.26, Box: (176.90145874023438, 0.0113372802734375), (368.6478576660156, 141.9459228515625), Area: 27215.45 pixels^2
Frame 360, Class: erc_75, Conf: 0.83, Box: (177.70228576660156, 0.088409423828125), (362.3828125, 129.60610961914062), Area: 23919.40 pixels^2
Frame 363, Class: erc_75, Conf: 0.32, Box: (216.4926300048828, 0.1944427490234375), (345.00115966796875, 93.37139892578125), Area: 11974.03 pixels^2
Frame 364, Class: erc_75, Conf: 0.53, Box: (216.1888427734375, 0.31169891357421875), (344.59503173828125, 84.11475372314453), Area: 10760.83 pixels^2
Frame 366, Class: erc_75, Conf: 0.49, Box: (216.3899688720703, 0.8010330200195312), (343.48370361328125, 58.602806091308594), Area: 7346.24 pixels^2
Frame 368, Class: erc_90, Conf: 0.36, Box: (214.61019897460938, 0.6644096374511719), (342.9053039550781, 34.45757293701172), Area: 4335.50 pixels^2
Frame 467, Class: erc_0-erc-75-erc_90-erc-50, Conf: 0.36, Box: (188.5423583984375, 447.11517333984375), (309.1690673828125, 479.78118896484375), Area: 3940.39 pixels^2
Frame 468, Class: erc_0-erc-75-erc_90-erc-50, Conf: 0.39, Box: (190.34686279296875, 434.96832275390625), (306.5039367675781, 479.41937255859375), Area: 5163.30 pixels^2
Frame 469, Class: erc_90, Conf: 0.51, Box: (185.57205200195312, 421.95819091796875), (308.1064453125, 479.75189208984375), Area: 7081.72 pixels^2
Frame 470, Class: erc_90, Conf: 0.50, Box: (185.77694702148438, 418.071044921875), (310.9932556152344, 479.29925537109375), Area: 7666.77 pixels^2
Frame 471, Class: erc_0-erc-75-erc_90-erc-50, Conf: 0.40, Box: (183.54534912109375, 406.51788330078125), (354.79931640625, 479.2142333984375), Area: 12449.54 pixels^2
Frame 472, Class: erc_90, Conf: 0.67, Box: (182.95591735839844, 397.989501953125), (379.2518310546875, 479.03594970703125), Area: 15909.09 pixels^2
Frame 473, Class: erc_90, Conf: 0.64, Box: (182.77040100097656, 387.76702880859375), (403.6883544921875, 479.0728759765625), Area: 20171.10 pixels^2
Frame 474, Class: erc_90, Conf: 0.78, Box: (181.74777221679688, 378.5246276855469), (413.6820983886719, 479.2663879394531), Area: 23365.47 pixels^2
Frame 475, Class: erc_90, Conf: 0.73, Box: (179.24124145507812, 370.5380859375), (417.3321838378906, 479.1746826171875), Area: 25865.39 pixels^2
Frame 476, Class: erc_90, Conf: 0.82, Box: (180.08444213867188, 362.6549072265625), (372.1304016113281, 479.2769775390625), Area: 22396.80 pixels^2
Frame 477, Class: erc_90, Conf: 0.68, Box: (178.71405029296875, 351.9635009765625), (374.6734619140625, 479.2232666015625), Area: 24937.75 pixels^2
Frame 478, Class: erc_90, Conf: 0.70, Box: (175.38702392578125, 345.231689453125), (374.14154052734375, 479.1539306640625), Area: 26617.65 pixels^2
Frame 479, Class: erc_90, Conf: 0.42, Box: (175.6905059814453, 336.96356201171875), (374.70037841796875, 479.46649169921875), Area: 28359.49 pixels^2
Frame 480, Class: erc_90, Conf: 0.85, Box: (176.57171630859375, 325.7115478515625), (374.2772216796875, 478.9647216796875), Area: 30299.00 pixels^2
Frame 481, Class: erc_90, Conf: 0.37, Box: (175.35479736328125, 319.66436767578125), (375.01025390625, 479.35076904296875), Area: 31882.26 pixels^2
Frame 483, Class: erc_90, Conf: 0.81, Box: (175.14706420898438, 296.0862731933594), (376.2185974121094, 479.2038879394531), Area: 36819.74 pixels^2
Frame 484, Class: erc_90, Conf: 0.70, Box: (175.18075561523438, 295.90606689453125), (375.4253234863281, 479.2239990234375), Area: 36708.42 pixels^2
Frame 485, Class: erc_90, Conf: 0.50, Box: (175.2769775390625, 288.89801025390625), (376.343505859375, 479.21527099609375), Area: 38266.43 pixels^2
Frame 485, Class: erc_0-erc-75-erc_90-erc-50, Conf: 0.46, Box: (174.82452392578125, 288.7989501953125), (377.08563232421875, 479.3707275390625), Area: 38545.26 pixels^2
Frame 486, Class: erc_90, Conf: 0.65, Box: (175.1438446044922, 284.1334228515625), (376.60858154296875, 479.19873046875), Area: 39298.78 pixels^2
Frame 487, Class: erc_90, Conf: 0.89, Box: (175.0235137939453, 274.53082275390625), (376.50616455078125, 479.1749267578125), Area: 41232.24 pixels^2
Frame 488, Class: erc_0-erc-75-erc_90-erc-50, Conf: 0.33, Box: (173.868896484375, 263.24755859375), (376.9156494140625, 479.2767333984375), Area: 43864.02 pixels^2
Frame 488, Class: erc_50, Conf: 0.30, Box: (173.63783264160156, 263.81103515625), (377.450927734375, 479.1939697265625), Area: 43897.86 pixels^2
Frame 488, Class: erc_90, Conf: 0.29, Box: (174.6750946044922, 264.3974609375), (376.54827880859375, 479.248046875), Area: 43372.57 pixels^2
Frame 489, Class: erc_50, Conf: 0.79, Box: (173.5045166015625, 261.1455078125), (377.8638916015625, 479.1700439453125), Area: 44555.36 pixels^2
Frame 489, Class: erc_90, Conf: 0.29, Box: (174.17910766601562, 261.9661865234375), (377.5957336425781, 479.2757568359375), Area: 44204.38 pixels^2
Frame 490, Class: erc_50, Conf: 0.89, Box: (172.60484313964844, 249.391357421875), (378.53271484375, 479.08734130859375), Area: 47300.80 pixels^2
Frame 491, Class: erc_90, Conf: 0.69, Box: (173.2845916748047, 249.7699737548828), (377.77569580078125, 479.49139404296875), Area: 46975.99 pixels^2
Frame 491, Class: erc_50, Conf: 0.46, Box: (172.88209533691406, 247.08477783203125), (378.6627197265625, 478.9810791015625), Area: 47719.77 pixels^2
Frame 492, Class: erc_50, Conf: 0.68, Box: (171.55413818359375, 238.0020751953125), (378.27801513671875, 472.857177734375), Area: 48550.16 pixels^2
Frame 493, Class: erc_50, Conf: 0.74, Box: (171.84890747070312, 226.45709228515625), (378.8519592285156, 464.388671875), Area: 49252.56 pixels^2
Frame 493, Class: erc_90, Conf: 0.26, Box: (172.8397979736328, 226.87063598632812), (378.12579345703125, 463.7025451660156), Area: 48618.27 pixels^2
Frame 494, Class: erc_50, Conf: 0.92, Box: (171.3302001953125, 226.9771728515625), (377.7694091796875, 456.3392333984375), Area: 47349.32 pixels^2
Frame 495, Class: erc_50, Conf: 0.92, Box: (171.8614959716797, 222.704345703125), (379.16632080078125, 447.73492431640625), Area: 46649.93 pixels^2
Frame 496, Class: erc_50, Conf: 0.93, Box: (169.1721649169922, 212.99569702148438), (377.97271728515625, 441.6913146972656), Area: 47751.77 pixels^2
Frame 497, Class: erc_50, Conf: 0.98, Box: (170.0613555908203, 199.59219360351562), (378.61199951171875, 433.1598815917969), Area: 48710.69 pixels^2
Frame 498, Class: erc_50, Conf: 0.98, Box: (170.43983459472656, 196.69073486328125), (378.8997802734375, 428.89520263671875), Area: 48405.33 pixels^2
Frame 499, Class: erc_50, Conf: 0.95, Box: (169.97994995117188, 188.94354248046875), (379.8990173339844, 421.99530029296875), Area: 48922.01 pixels^2
Frame 500, Class: erc_50, Conf: 0.95, Box: (170.16302490234375, 181.19845581054688), (380.921142578125, 419.3547668457031), Area: 50193.38 pixels^2
Frame 501, Class: erc_50, Conf: 0.98, Box: (170.713623046875, 178.45059204101562), (381.52691650390625, 414.0856018066406), Area: 49674.99 pixels^2
Frame 502, Class: erc_50, Conf: 0.98, Box: (169.75393676757812, 169.4912567138672), (380.7770080566406, 408.12066650390625), Area: 50356.31 pixels^2
Frame 503, Class: erc_50, Conf: 0.99, Box: (170.09764099121094, 165.8991241455078), (381.2076416015625, 405.24188232421875), Area: 50527.65 pixels^2
Frame 504, Class: erc_50, Conf: 0.98, Box: (169.53414916992188, 161.13955688476562), (381.0268249511719, 395.9174499511719), Area: 49653.80 pixels^2
Frame 505, Class: erc_50, Conf: 0.98, Box: (169.63121032714844, 158.41702270507812), (380.958251953125, 395.9431457519531), Area: 50195.69 pixels^2
Frame 506, Class: erc_50, Conf: 0.98, Box: (169.84689331054688, 157.68951416015625), (380.3269348144531, 392.20599365234375), Area: 49361.04 pixels^2
Frame 507, Class: erc_50, Conf: 0.98, Box: (169.75253295898438, 153.12277221679688), (379.8006896972656, 388.9800109863281), Area: 49541.38 pixels^2
Frame 508, Class: erc_50, Conf: 0.98, Box: (170.5445556640625, 150.4750518798828), (379.6322021484375, 387.19293212890625), Area: 49494.79 pixels^2
Frame 509, Class: erc_50, Conf: 0.98, Box: (170.47598266601562, 149.26181030273438), (382.2022399902344, 384.8391418457031), Area: 49877.91 pixels^2
Frame 510, Class: erc_50, Conf: 0.98, Box: (170.71803283691406, 144.42242431640625), (379.924072265625, 383.24676513671875), Area: 49963.50 pixels^2
Frame 511, Class: erc_50, Conf: 0.98, Box: (170.90895080566406, 144.87960815429688), (380.0220947265625, 382.0406799316406), Area: 49593.50 pixels^2
Frame 512, Class: erc_50, Conf: 0.98, Box: (170.797607421875, 145.24755859375), (381.89849853515625, 381.584228515625), Area: 49890.88 pixels^2
Frame 513, Class: erc_50, Conf: 0.98, Box: (170.8917236328125, 143.92047119140625), (383.15576171875, 381.62451171875), Area: 50456.02 pixels^2
Frame 514, Class: erc_50, Conf: 0.98, Box: (170.88551330566406, 142.98268127441406), (381.3128662109375, 380.757568359375), Area: 50034.34 pixels^2
Frame 515, Class: erc_50, Conf: 0.98, Box: (170.9815216064453, 143.93971252441406), (382.34832763671875, 381.4744873046875), Area: 50206.96 pixels^2
Frame 516, Class: erc_50, Conf: 0.98, Box: (170.9582977294922, 145.01171875), (381.73272705078125, 381.75567626953125), Area: 49899.57 pixels^2
Frame 517, Class: erc_50, Conf: 0.98, Box: (170.98670959472656, 146.0670166015625), (381.8193359375, 381.13427734375), Area: 49559.85 pixels^2
Frame 518, Class: erc_50, Conf: 0.98, Box: (170.77391052246094, 145.21144104003906), (382.9075927734375, 381.353759765625), Area: 50093.74 pixels^2
Frame 519, Class: erc_50, Conf: 0.98, Box: (170.7532196044922, 145.1737060546875), (383.15447998046875, 381.9188232421875), Area: 50284.96 pixels^2
Frame 520, Class: erc_50, Conf: 0.98, Box: (170.54104614257812, 144.33279418945312), (381.8175354003906, 382.0186462402344), Area: 50217.43 pixels^2
Frame 521, Class: erc_50, Conf: 0.98, Box: (170.9628143310547, 143.59298706054688), (383.17474365234375, 381.8491516113281), Area: 50560.80 pixels^2
Frame 522, Class: erc_50, Conf: 0.98, Box: (170.797119140625, 142.97625732421875), (383.604248046875, 381.74786376953125), Area: 50812.30 pixels^2
Frame 523, Class: erc_50, Conf: 0.98, Box: (170.80860900878906, 143.82579040527344), (382.5006103515625, 381.6007080078125), Area: 50335.05 pixels^2
Frame 524, Class: erc_50, Conf: 0.98, Box: (170.7755889892578, 143.91412353515625), (383.23590087890625, 381.77459716796875), Area: 50535.91 pixels^2
Frame 525, Class: erc_50, Conf: 0.98, Box: (170.82095336914062, 143.8730926513672), (382.9035339355469, 381.70928955078125), Area: 50440.91 pixels^2
Frame 526, Class: erc_50, Conf: 0.98, Box: (170.74342346191406, 142.3978729248047), (382.0518798828125, 381.35211181640625), Area: 50493.05 pixels^2
Frame 527, Class: erc_50, Conf: 0.98, Box: (170.57894897460938, 142.6399688720703), (380.7243957519531, 381.94622802734375), Area: 50289.12 pixels^2
Frame 528, Class: erc_50, Conf: 0.98, Box: (170.84011840820312, 144.4891357421875), (381.7851257324219, 381.75909423828125), Area: 50050.91 pixels^2
Frame 529, Class: erc_50, Conf: 0.98, Box: (170.8450469970703, 144.990234375), (381.95367431640625, 382.34930419921875), Area: 50108.55 pixels^2
Frame 530, Class: erc_50, Conf: 0.98, Box: (170.94970703125, 144.77951049804688), (380.32623291015625, 382.4408264160156), Area: 49760.70 pixels^2
Frame 531, Class: erc_50, Conf: 0.98, Box: (170.90505981445312, 145.16326904296875), (380.3662414550781, 382.3321533203125), Area: 49677.68 pixels^2
Frame 532, Class: erc_50, Conf: 0.98, Box: (170.59698486328125, 145.77108764648438), (381.34918212890625, 382.3495788574219), Area: 49859.44 pixels^2
Frame 533, Class: erc_50, Conf: 0.98, Box: (171.0209503173828, 145.0306396484375), (381.97808837890625, 382.35198974609375), Area: 50064.63 pixels^2
Frame 534, Class: erc_50, Conf: 0.98, Box: (170.53579711914062, 144.12911987304688), (383.2227478027344, 381.8260803222656), Area: 50555.04 pixels^2
Frame 535, Class: erc_50, Conf: 0.98, Box: (170.62615966796875, 145.35104370117188), (382.91595458984375, 381.6291809082031), Area: 50159.44 pixels^2
Frame 536, Class: erc_50, Conf: 0.98, Box: (170.8780517578125, 145.06549072265625), (382.73565673828125, 381.850830078125), Area: 50164.77 pixels^2
Frame 537, Class: erc_50, Conf: 0.98, Box: (170.70123291015625, 144.6832275390625), (382.56549072265625, 382.38006591796875), Area: 50359.46 pixels^2
Frame 538, Class: erc_50, Conf: 0.98, Box: (170.8778076171875, 144.99513244628906), (381.3477783203125, 381.770751953125), Area: 49834.16 pixels^2
Frame 539, Class: erc_50, Conf: 0.98, Box: (170.79052734375, 143.71182250976562), (381.53057861328125, 382.2630920410156), Area: 50272.31 pixels^2
Frame 540, Class: erc_50, Conf: 0.98, Box: (170.7529296875, 143.9886932373047), (379.37005615234375, 382.56585693359375), Area: 49771.28 pixels^2
Frame 541, Class: erc_50, Conf: 0.98, Box: (170.42604064941406, 145.06781005859375), (381.1982421875, 382.48565673828125), Area: 50041.08 pixels^2
Frame 542, Class: erc_50, Conf: 0.98, Box: (170.48696899414062, 144.54437255859375), (382.6627502441406, 382.29949951171875), Area: 50445.88 pixels^2
Frame 543, Class: erc_50, Conf: 0.98, Box: (170.47760009765625, 142.58245849609375), (383.54693603515625, 382.59454345703125), Area: 51139.21 pixels^2
Frame 544, Class: erc_50, Conf: 0.98, Box: (170.5729217529297, 144.83416748046875), (382.75238037109375, 382.6767578125), Area: 50465.31 pixels^2
Frame 545, Class: erc_50, Conf: 0.98, Box: (170.66973876953125, 145.0452880859375), (380.63714599609375, 382.83111572265625), Area: 49927.27 pixels^2
Frame 546, Class: erc_50, Conf: 0.98, Box: (170.7358856201172, 145.6676483154297), (382.03082275390625, 382.86761474609375), Area: 50119.15 pixels^2
Frame 547, Class: erc_50, Conf: 0.98, Box: (170.646240234375, 146.13058471679688), (381.4012451171875, 383.0966491699219), Area: 49941.79 pixels^2
Frame 548, Class: erc_50, Conf: 0.98, Box: (170.63839721679688, 145.251220703125), (379.8370666503906, 383.401611328125), Area: 49820.75 pixels^2
Frame 549, Class: erc_50, Conf: 0.98, Box: (170.6533203125, 145.55812072753906), (380.394287109375, 382.75341796875), Area: 49749.57 pixels^2
Frame 550, Class: erc_50, Conf: 0.98, Box: (171.03977966308594, 144.19020080566406), (381.4210205078125, 381.7012939453125), Area: 49967.88 pixels^2
Frame 551, Class: erc_50, Conf: 0.98, Box: (170.56875610351562, 143.28668212890625), (381.8614807128906, 382.3197021484375), Area: 50505.94 pixels^2
Frame 552, Class: erc_50, Conf: 0.98, Box: (170.65933227539062, 146.20384216308594), (379.8690490722656, 383.080810546875), Area: 49556.96 pixels^2
Frame 553, Class: erc_50, Conf: 0.98, Box: (170.39059448242188, 144.9671630859375), (381.1382751464844, 382.89154052734375), Area: 50142.01 pixels^2
Frame 554, Class: erc_50, Conf: 0.98, Box: (170.51318359375, 143.68984985351562), (381.57000732421875, 382.9451599121094), Area: 50496.46 pixels^2
Frame 555, Class: erc_50, Conf: 0.98, Box: (170.77291870117188, 145.03240966796875), (382.3135681152344, 383.1656494140625), Area: 50374.86 pixels^2
Frame 556, Class: erc_50, Conf: 0.98, Box: (170.83175659179688, 145.08917236328125), (382.5757751464844, 382.92169189453125), Area: 50359.61 pixels^2
Frame 557, Class: erc_50, Conf: 0.98, Box: (170.74990844726562, 145.403564453125), (383.0296325683594, 382.7579345703125), Area: 50385.52 pixels^2
Frame 558, Class: erc_50, Conf: 0.98, Box: (170.83045959472656, 146.28228759765625), (382.015380859375, 382.425048828125), Area: 49869.79 pixels^2
Frame 559, Class: erc_50, Conf: 0.98, Box: (170.66860961914062, 146.8345947265625), (382.4953308105469, 382.75506591796875), Area: 49974.26 pixels^2
Frame 560, Class: erc_50, Conf: 0.98, Box: (170.49801635742188, 145.728271484375), (381.5657653808594, 382.447021484375), Area: 49963.70 pixels^2
Frame 561, Class: erc_50, Conf: 0.98, Box: (170.6388397216797, 146.38397216796875), (380.86236572265625, 382.54400634765625), Area: 49646.39 pixels^2
Frame 562, Class: erc_50, Conf: 0.98, Box: (170.4173583984375, 145.6673583984375), (380.719970703125, 382.47271728515625), Area: 49800.79 pixels^2
Frame 563, Class: erc_50, Conf: 0.98, Box: (170.3455047607422, 145.80587768554688), (380.58343505859375, 382.1332092285156), Area: 49684.97 pixels^2
Frame 564, Class: erc_50, Conf: 0.98, Box: (170.36526489257812, 146.16030883789062), (380.3716735839844, 382.4262390136719), Area: 49617.36 pixels^2
Frame 565, Class: erc_50, Conf: 0.98, Box: (170.498779296875, 146.6514129638672), (380.43212890625, 382.31207275390625), Area: 49473.03 pixels^2
Frame 566, Class: erc_50, Conf: 0.98, Box: (170.05569458007812, 146.2321319580078), (380.3927917480469, 382.88775634765625), Area: 49777.46 pixels^2
Frame 567, Class: erc_50, Conf: 0.98, Box: (170.22946166992188, 146.55661010742188), (380.4129333496094, 382.6649475097656), Area: 49626.07 pixels^2
Frame 568, Class: erc_50, Conf: 0.98, Box: (170.23757934570312, 146.03807067871094), (379.8348083496094, 382.1705322265625), Area: 49492.71 pixels^2
Frame 569, Class: erc_50, Conf: 0.98, Box: (170.3224639892578, 146.2240447998047), (380.47308349609375, 382.07379150390625), Area: 49563.97 pixels^2
Frame 570, Class: erc_50, Conf: 0.98, Box: (170.0330352783203, 146.56558227539062), (380.60162353515625, 382.0143127441406), Area: 49578.11 pixels^2
Frame 571, Class: erc_50, Conf: 0.98, Box: (170.1531982421875, 145.31268310546875), (381.7484130859375, 380.99664306640625), Area: 49869.60 pixels^2
Frame 572, Class: erc_50, Conf: 0.98, Box: (170.00502014160156, 143.8886260986328), (379.8643798828125, 379.70184326171875), Area: 49487.61 pixels^2
Frame 573, Class: erc_50, Conf: 0.98, Box: (170.23605346679688, 142.15084838867188), (380.0534362792969, 377.7901916503906), Area: 49441.23 pixels^2
